BestError tolerance Kp Ki Kd
2549 CTE: 1.0062 Steering Value: -0.621978
2550 CTE: 1.0062 Steering Value: -0.423838
2551 CTE: 1.0362 Steering Value: -0.631887
2552 CTE: 1.0575 Steering Value: -0.588659
2553 CTE: 1.0681 Steering Value: -0.634048
2554 CTE: 1.0677 Steering Value: -0.432431
2555 CTE: 1.0677 Steering Value: -0.444928
2556 CTE: 1.0365 Steering Value: 0.409465
2557 CTE: 1.0365 Steering Value: -0.401485
2558 CTE: 1.0095 Steering Value: 0.593139
2559 CTE: 0.9727 Steering Value: 0.416217
2560 CTE: 0.9304 Steering Value: 0.633211
2561 CTE: 0.883 Steering Value: 0.594613
2562 CTE: 0.883 Steering Value: -0.170287
2563 CTE: 0.8313 Steering Value: 0.633533
2564 CTE: 0.7743 Steering Value: 0.466656
2565 CTE: 0.714 Steering Value: 0.642024
2566 CTE: 0.6515 Steering Value: 0.605616
2567 CTE: 0.5229 Steering Value: 0.635932
2568 CTE: 0.5229 Steering Value: -0.0209376
2569 CTE: 0.4587 Steering Value: 0.642546
2570 CTE: 0.3923 Steering Value: 0.49924
2571 CTE: 0.3271 Steering Value: 0.64399
2572 CTE: 0.2641 Steering Value: 0.612725
2573 CTE: 0.2641 Steering Value: 0.0334947
2574 CTE: 0.2041 Steering Value: 0.637484
2575 CTE: 0.1443 Steering Value: 0.511115
2576 CTE: 0.0883 Steering Value: 0.642885
2577 CTE: 0.0371 Steering Value: 0.615316
2578 CTE: 0.0371 Steering Value: 0.104186
2579 CTE: -0.0086 Steering Value: 0.638049
2580 CTE: -0.0516 Steering Value: 0.526538
2581 CTE: -0.0883 Steering Value: 0.643009
2582 CTE: -0.118 Steering Value: 0.618681
2583 CTE: -0.1398 Steering Value: 0.644091
2584 CTE: -0.1529 Steering Value: 0.512154
2585 CTE: -0.1566 Steering Value: 0.300131
2586 CTE: -0.151 Steering Value: -0.0141567
2587 CTE: -0.151 Steering Value: 0.160843
2588 CTE: -0.1402 Steering Value: -0.294721
2589 CTE: -0.1228 Steering Value: -0.407595
2590 CTE: -0.1015 Steering Value: -0.56049
2591 CTE: -0.0771 Steering Value: -0.585115
2592 CTE: -0.0771 Steering Value: -0.0619853
2593 CTE: -0.048 Steering Value: -0.623845
2594 CTE: -0.0094 Steering Value: -0.236657
2595 CTE: 0.3905 Steering Value: -0.632294
2596 CTE: 0.5116 Steering Value: -0.547823
2597 CTE: 0.6305 Steering Value: -0.634137
2598 CTE: 0.7464 Steering Value: -0.615708
2599 CTE: 0.8594 Steering Value: -0.63454
2600 CTE: 0.9689 Steering Value: -0.630519
2601 CTE: 0.9689 Steering Value: -0.421189
2602 CTE: 1.0744 Steering Value: -0.633751
2603 CTE: 1.1759 Steering Value: -0.588082
2604 CTE: 1.2721 Steering Value: -0.634455
2605 CTE: 1.3622 Steering Value: -0.624492
2606 CTE: 1.4455 Steering Value: -0.634609
2607 CTE: 1.4455 Steering Value: -0.568259
2608 CTE: 1.5213 Steering Value: -0.634643
2609 CTE: 1.5895 Steering Value: -0.620167
2610 CTE: 1.649 Steering Value: -0.63465
2611 CTE: 1.6995 Steering Value: -0.631491
2612 CTE: 1.7402 Steering Value: -0.634651
2613 CTE: 1.7402 Steering Value: -0.634651
2614 CTE: 1.7707 Steering Value: -0.634652
2615 CTE: 1.7905 Steering Value: -0.634652
2616 CTE: 1.799 Steering Value: -0.634652
2617 CTE: 1.7959 Steering Value: -0.576553
2618 CTE: 1.7807 Steering Value: -0.193869
2619 CTE: 1.7807 Steering Value: -0.634652
2620 CTE: 1.7568 Steering Value: 0.231137
2621 CTE: 1.7206 Steering Value: 0.211069
2622 CTE: 1.6772 Steering Value: 0.554234
2623 CTE: 1.6273 Steering Value: 0.549856
2624 CTE: 1.5718 Steering Value: 0.624723
2625 CTE: 1.5114 Steering Value: 0.623767
2626 CTE: 1.4469 Steering Value: 0.640101
2627 CTE: 1.4469 Steering Value: -0.293969
2628 CTE: 1.3793 Steering Value: 0.643456
2629 CTE: 1.3048 Steering Value: 0.439674
2630 CTE: 1.2278 Steering Value: 0.644189
2631 CTE: 1.1493 Steering Value: 0.59973
2632 CTE: 1.0702 Steering Value: 0.644348
2633 CTE: 0.9915 Steering Value: 0.634649
2634 CTE: 0.9915 Steering Value: -0.162801
2635 CTE: 0.9141 Steering Value: 0.642267
2636 CTE: 0.8337 Steering Value: 0.46829
2637 CTE: 0.7551 Steering Value: 0.643929
2638 CTE: 0.6791 Steering Value: 0.605973
2639 CTE: 0.6067 Steering Value: 0.644292
2640 CTE: 0.5386 Steering Value: 0.636011
2641 CTE: 0.5386 Steering Value: -0.0255691
2642 CTE: 0.4757 Steering Value: 0.642564
2643 CTE: 0.414 Steering Value: 0.498229
2644 CTE: 0.359 Steering Value: 0.643993
2645 CTE: 0.3202 Steering Value: 0.612505
2646 CTE: 0.3144 Steering Value: 0.243317
2647 CTE: 0.3144 Steering Value: 0.0499856
2648 CTE: 0.3023 Steering Value: 0.344326
2649 CTE: 0.33 Steering Value: -0.485287
2650 CTE: 0.3644 Steering Value: -0.421072
2651 CTE: 0.401 Steering Value: -0.602065
2652 CTE: 0.401 Steering Value: -0.222365
2653 CTE: 0.439 Steering Value: -0.627543
2654 CTE: 0.4783 Steering Value: -0.544705
2655 CTE: 0.5177 Steering Value: -0.633101
2656 CTE: 0.5565 Steering Value: -0.615029
2657 CTE: 0.594 Steering Value: -0.634314
2658 CTE: 0.594 Steering Value: -0.312514
2659 CTE: 0.6294 Steering Value: -0.634578
2660 CTE: 0.6628 Steering Value: -0.564372
2661 CTE: 0.6928 Steering Value: -0.634636
2662 CTE: 0.7187 Steering Value: -0.619319
2663 CTE: 0.7405 Steering Value: -0.634649
2664 CTE: 0.7405 Steering Value: -0.356799
2665 CTE: 0.7573 Steering Value: -0.634651
2666 CTE: 0.7696 Steering Value: -0.574033
2667 CTE: 0.7759 Steering Value: -0.564299
2668 CTE: 0.7754 Steering Value: -0.337383
2669 CTE: 0.7675 Steering Value: -0.102682
2670 CTE: 0.7675 Steering Value: -0.349554
2671 CTE: 0.7556 Steering Value: -0.115928
2672 CTE: 0.6818 Steering Value: 0.427547
2673 CTE: 0.6818 Steering Value: -0.276993
2674 CTE: 0.6484 Steering Value: 0.597084
2675 CTE: 0.622 Steering Value: 0.385347
2676 CTE: 0.6132 Steering Value: 0.243443
2677 CTE: 0.6204 Steering Value: -0.338245
2678 CTE: 0.628 Steering Value: -0.355013
2679 CTE: 0.6305 Steering Value: -0.328584
2680 CTE: 0.6305 Steering Value: -0.259136
2681 CTE: 0.6276 Steering Value: -0.152587
2682 CTE: 0.6197 Steering Value: -0.00628529
2683 CTE: 0.6075 Steering Value: 0.194933
2684 CTE: 0.5922 Steering Value: 0.157383
2685 CTE: 0.5759 Steering Value: 0.326341
2686 CTE: 0.5585 Steering Value: 0.41434
2687 CTE: 0.5585 Steering Value: -0.129407
2688 CTE: 0.5418 Steering Value: 0.528091
2689 CTE: 0.5231 Steering Value: 0.441978
2690 CTE: 0.5057 Steering Value: 0.425203
2691 CTE: 0.4897 Steering Value: 0.524749
2692 CTE: 0.4897 Steering Value: -0.0466775
2693 CTE: 0.4759 Steering Value: 0.43552
2694 CTE: 0.4615 Steering Value: 0.305174
2695 CTE: 0.4502 Steering Value: 0.26113
2696 CTE: 0.4419 Steering Value: 0.214482
2697 CTE: 0.4419 Steering Value: -0.0621835
2698 CTE: 0.436 Steering Value: 0.116467
2699 CTE: 0.4306 Steering Value: 0.0198838
2700 CTE: 0.427 Steering Value: -0.00414744
2701 CTE: 0.4293 Steering Value: -0.192521
2702 CTE: 0.4455 Steering Value: -0.497098
2703 CTE: 0.4455 Steering Value: -0.130748
2704 CTE: 0.4946 Steering Value: -0.604642
2705 CTE: 0.4946 Steering Value: -0.253022
2706 CTE: 0.5154 Steering Value: -0.628105
2707 CTE: 0.5339 Steering Value: -0.551393
2708 CTE: 0.5483 Steering Value: -0.633224
2709 CTE: 0.5579 Steering Value: -0.583859
2710 CTE: 0.5579 Steering Value: -0.283858
2711 CTE: 0.5621 Steering Value: -0.402728
2712 CTE: 0.5619 Steering Value: -0.220441
2713 CTE: 0.5561 Steering Value: -0.0696356
2714 CTE: 0.5457 Steering Value: 0.117003
2715 CTE: 0.5457 Steering Value: -0.207995
2716 CTE: 0.5337 Steering Value: 0.202557
2717 CTE: 0.5174 Steering Value: 0.312585
2718 CTE: 0.5004 Steering Value: 0.429127
2719 CTE: 0.4835 Steering Value: 0.455077
2720 CTE: 0.4666 Steering Value: 0.454505
2721 CTE: 0.4666 Steering Value: -0.0425514
2722 CTE: 0.4508 Steering Value: 0.532011
2723 CTE: 0.4342 Steering Value: 0.383013
2724 CTE: 0.4196 Steering Value: 0.450243
2725 CTE: 0.4191 Steering Value: -0.0227378
2726 CTE: 0.4313 Steering Value: -0.397965
2727 CTE: 0.4313 Steering Value: -0.0273546
2728 CTE: 0.4553 Steering Value: -0.583015
2729 CTE: 0.4843 Steering Value: -0.50216
2730 CTE: 0.5108 Steering Value: -0.623386
2731 CTE: 0.534 Steering Value: -0.605747
2732 CTE: 0.534 Steering Value: -0.265947
2733 CTE: 0.5532 Steering Value: -0.628345
2734 CTE: 0.5692 Steering Value: -0.554213
2735 CTE: 0.5802 Steering Value: -0.633276
2736 CTE: 0.5802 Steering Value: -0.307336
2737 CTE: 0.5855 Steering Value: -0.465885
2738 CTE: 0.586 Steering Value: -0.25571
2739 CTE: 0.5801 Steering Value: -0.0751974
2740 CTE: 0.5691 Steering Value: 0.143955
2741 CTE: 0.5691 Steering Value: -0.222709
2742 CTE: 0.5564 Steering Value: 0.170674
2743 CTE: 0.539 Steering Value: 0.373519
2744 CTE: 0.5203 Steering Value: 0.508285
2745 CTE: 0.5015 Steering Value: 0.522345
2746 CTE: 0.5015 Steering Value: -0.0651531
2747 CTE: 0.4833 Steering Value: 0.579442
2748 CTE: 0.4636 Steering Value: 0.429924
2749 CTE: 0.4451 Steering Value: 0.630223
2750 CTE: 0.428 Steering Value: 0.539201
2751 CTE: 0.428 Steering Value: -0.0307977
2752 CTE: 0.413 Steering Value: 0.497543
2753 CTE: 0.3976 Steering Value: 0.305586
2754 CTE: 0.3853 Steering Value: 0.381139
2755 CTE: 0.3853 Steering Value: -0.0032353
2756 CTE: 0.3766 Steering Value: 0.263979
2757 CTE: 0.3686 Steering Value: 0.142521
2758 CTE: 0.3638 Steering Value: 0.0785738
2759 CTE: 0.3613 Steering Value: -0.00770044
2760 CTE: 0.3613 Steering Value: -0.0734887
2761 CTE: 0.36 Steering Value: -0.0594441
2762 CTE: 0.3594 Steering Value: -0.104256
2763 CTE: 0.3594 Steering Value: -0.116981
2764 CTE: 0.3596 Steering Value: -0.133961
2765 CTE: 0.3597 Steering Value: -0.132957
2766 CTE: 0.3597 Steering Value: -0.129624
2767 CTE: 0.3594 Steering Value: -0.123644
2768 CTE: 0.3633 Steering Value: -0.272748
2769 CTE: 0.3768 Steering Value: -0.511208
2770 CTE: 0.3982 Steering Value: -0.555697
2771 CTE: 0.3982 Steering Value: -0.175157
2772 CTE: 0.4238 Steering Value: -0.617427
2773 CTE: 0.4472 Steering Value: -0.534406
2774 CTE: 0.4472 Steering Value: -0.168566
2775 CTE: 0.4664 Steering Value: -0.612781
2776 CTE: 0.4831 Steering Value: -0.532968
2777 CTE: 0.4948 Steering Value: -0.62988
2778 CTE: 0.5008 Steering Value: -0.46271
2779 CTE: 0.5008 Steering Value: -0.262708
2780 CTE: 0.5006 Steering Value: -0.240653
2781 CTE: 0.4957 Steering Value: -0.0272173
2782 CTE: 0.4859 Steering Value: 0.111784
2783 CTE: 0.4729 Steering Value: 0.289332
2784 CTE: 0.4729 Steering Value: -0.144
2785 CTE: 0.459 Steering Value: 0.392563
2786 CTE: 0.4415 Steering Value: 0.386816
2787 CTE: 0.4238 Steering Value: 0.552311
2788 CTE: 0.4066 Steering Value: 0.503716
2789 CTE: 0.4066 Steering Value: -0.0337824
2790 CTE: 0.3897 Steering Value: 0.49385
2791 CTE: 0.3717 Steering Value: 0.447427
2792 CTE: 0.3546 Steering Value: 0.575168
2793 CTE: 0.3396 Steering Value: 0.46829
2794 CTE: 0.3396 Steering Value: -0.000458917
2795 CTE: 0.3289 Steering Value: 0.322009
2796 CTE: 0.338 Steering Value: -0.422693
2797 CTE: 0.3487 Steering Value: -0.412695
2798 CTE: 0.3487 Steering Value: -0.0305513
2799 CTE: 0.3699 Steering Value: -0.586228
2800 CTE: 0.3928 Steering Value: -0.502858
2801 CTE: 0.413 Steering Value: -0.624088
2802 CTE: 0.43 Steering Value: -0.605899
2803 CTE: 0.43 Steering Value: -0.234899
2804 CTE: 0.443 Steering Value: -0.628379
2805 CTE: 0.453 Steering Value: -0.477457
2806 CTE: 0.4581 Steering Value: -0.440714
2807 CTE: 0.4577 Steering Value: -0.225169
2808 CTE: 0.4577 Steering Value: -0.237667
2809 CTE: 0.4532 Steering Value: -0.0312769
2810 CTE: 0.4444 Steering Value: 0.111969
2811 CTE: 0.4329 Steering Value: 0.205348
2812 CTE: 0.42 Steering Value: 0.30536
2813 CTE: 0.42 Steering Value: -0.0977641
2814 CTE: 0.4074 Steering Value: 0.368206
2815 CTE: 0.3923 Steering Value: 0.445557
2816 CTE: 0.3782 Steering Value: 0.323177
2817 CTE: 0.3659 Steering Value: 0.401242
2818 CTE: 0.3659 Steering Value: -0.00875645
2819 CTE: 0.3551 Steering Value: 0.284815
2820 CTE: 0.3442 Steering Value: 0.26197
2821 CTE: 0.3352 Steering Value: 0.215384
2822 CTE: 0.3283 Steering Value: 0.19247
2823 CTE: 0.3283 Steering Value: -0.0375291
2824 CTE: 0.3234 Steering Value: 0.101903
2825 CTE: 0.3188 Steering Value: 0.0437296
2826 CTE: 0.3155 Steering Value: 0.0230553
2827 CTE: 0.3134 Steering Value: -0.0106728
2828 CTE: 0.3134 Steering Value: -0.0806717
2829 CTE: 0.3119 Steering Value: -0.0452161
2830 CTE: 0.3106 Steering Value: -0.066348
2831 CTE: 0.3095 Steering Value: -0.0596222
2832 CTE: 0.3085 Steering Value: -0.0738067
2833 CTE: 0.3085 Steering Value: -0.103217
2834 CTE: 0.3074 Steering Value: -0.0678477
2835 CTE: 0.3058 Steering Value: -0.0533084
2836 CTE: 0.3041 Steering Value: -0.0455587
2837 CTE: 0.3041 Steering Value: -0.102225
2838 CTE: 0.3023 Steering Value: -0.0325358
2839 CTE: 0.2998 Steering Value: -0.0251015
2840 CTE: 0.2972 Steering Value: -0.00578481
2841 CTE: 0.2972 Steering Value: -0.0924508
2842 CTE: 0.2956 Steering Value: -0.0416903
2843 CTE: 0.3042 Steering Value: -0.394289
2844 CTE: 0.3099 Steering Value: -0.265905
2845 CTE: 0.3289 Steering Value: -0.582213
2846 CTE: 0.3466 Steering Value: -0.554204
2847 CTE: 0.3466 Steering Value: -0.158184
2848 CTE: 0.3601 Steering Value: -0.617101
2849 CTE: 0.3712 Steering Value: -0.512063
2850 CTE: 0.3773 Steering Value: -0.447347
2851 CTE: 0.3773 Steering Value: -0.244013
2852 CTE: 0.3779 Steering Value: -0.228587
2853 CTE: 0.3743 Steering Value: -0.055836
2854 CTE: 0.3664 Steering Value: 0.12616
2855 CTE: 0.3664 Steering Value: -0.155982
2856 CTE: 0.3572 Steering Value: 0.230838
2857 CTE: 0.3444 Steering Value: 0.3236
2858 CTE: 0.3314 Steering Value: 0.337101
2859 CTE: 0.3314 Steering Value: -0.0452511
2860 CTE: 0.3189 Steering Value: 0.398349
2861 CTE: 0.305 Steering Value: 0.437051
2862 CTE: 0.2925 Steering Value: 0.393589
2863 CTE: 0.2925 Steering Value: 0.00296436
2864 CTE: 0.2812 Steering Value: 0.408887
2865 CTE: 0.2696 Steering Value: 0.31024
2866 CTE: 0.2605 Steering Value: 0.364862
2867 CTE: 0.2542 Steering Value: 0.205231
2868 CTE: 0.2542 Steering Value: -0.0047687
2869 CTE: 0.2501 Steering Value: 0.110219
2870 CTE: 0.2467 Steering Value: 0.0420902
2871 CTE: 0.2739 Steering Value: -0.472146
2872 CTE: 0.2739 Steering Value: -0.0543163
2873 CTE: 0.2751 Steering Value: -0.221729
2874 CTE: 0.2863 Steering Value: -0.423345
2875 CTE: 0.3073 Steering Value: -0.544566
2876 CTE: 0.3073 Steering Value: -0.136756
2877 CTE: 0.3262 Steering Value: -0.614998
2878 CTE: 0.3436 Steering Value: -0.526028
2879 CTE: 0.3572 Steering Value: -0.630364
2880 CTE: 0.3572 Steering Value: -0.237524
2881 CTE: 0.3662 Steering Value: -0.524827
2882 CTE: 0.3718 Steering Value: -0.34622
2883 CTE: 0.3718 Steering Value: -0.222231
2884 CTE: 0.3718 Steering Value: -0.222231
2885 CTE: 0.3679 Steering Value: -0.0250463
2886 CTE: 0.3598 Steering Value: 0.136669
2887 CTE: 0.3491 Steering Value: 0.25028
2888 CTE: 0.3372 Steering Value: 0.304339
2889 CTE: 0.3372 Steering Value: -0.0675354
2890 CTE: 0.3257 Steering Value: 0.355827
2891 CTE: 0.3124 Steering Value: 0.338686
2892 CTE: 0.3002 Steering Value: 0.372626
2893 CTE: 0.3002 Steering Value: -0.00862294
2894 CTE: 0.2889 Steering Value: 0.402003
2895 CTE: 0.277 Steering Value: 0.268826
2896 CTE: 0.2674 Steering Value: 0.33129
2897 CTE: 0.2674 Steering Value: 0.0112911
2898 CTE: 0.2605 Steering Value: 0.227934
2899 CTE: 0.254 Steering Value: 0.110626
2900 CTE: 0.2499 Steering Value: 0.0924536
2901 CTE: 0.2472 Steering Value: 0.0437819
2902 CTE: 0.2472 Steering Value: -0.0462173
2903 CTE: 0.2458 Steering Value: -0.0166306
2904 CTE: 0.2449 Steering Value: -0.0476028
2905 CTE: 0.2446 Steering Value: -0.0648675
2906 CTE: 0.2448 Steering Value: -0.0866847
2907 CTE: 0.2448 Steering Value: -0.0800173
2908 CTE: 0.2449 Steering Value: -0.0921457
2909 CTE: 0.245 Steering Value: -0.0907211
2910 CTE: 0.245 Steering Value: -0.0871493
2911 CTE: 0.2449 Steering Value: -0.0858833
2912 CTE: 0.2444 Steering Value: -0.0706685
2913 CTE: 0.2436 Steering Value: -0.0572408
2914 CTE: 0.2436 Steering Value: -0.0880095
2915 CTE: 0.2425 Steering Value: -0.0447639
2916 CTE: 0.2409 Steering Value: -0.0512997
2917 CTE: 0.239 Steering Value: -0.00980203
2918 CTE: 0.2367 Steering Value: -0.00172861
2919 CTE: 0.2367 Steering Value: -0.0783945
2920 CTE: 0.2344 Steering Value: 0.00498526
2921 CTE: 0.2315 Steering Value: 0.0139213
2922 CTE: 0.2285 Steering Value: 0.0363451
2923 CTE: 0.2285 Steering Value: -0.0636544
2924 CTE: 0.2259 Steering Value: 0.0306338
2925 CTE: 0.2228 Steering Value: 0.0423112
2926 CTE: 0.2199 Steering Value: 0.0250762
2927 CTE: 0.2199 Steering Value: -0.0554788
2928 CTE: 0.2173 Steering Value: 0.0307547
2929 CTE: 0.2143 Steering Value: 0.034557
2930 CTE: 0.2118 Steering Value: 0.0303102
2931 CTE: 0.2118 Steering Value: -0.0530226
2932 CTE: 0.2096 Steering Value: 0.0208737
2933 CTE: 0.2107 Steering Value: -0.0999175
2934 CTE: 0.2361 Steering Value: -0.491638
2935 CTE: 0.2262 Steering Value: 0.244148
2936 CTE: 0.2262 Steering Value: -0.0858509
2937 CTE: 0.2503 Steering Value: -0.442928
2938 CTE: 0.2774 Steering Value: -0.514922
2939 CTE: 0.3017 Steering Value: -0.592824
2940 CTE: 0.3017 Steering Value: -0.183334
2941 CTE: 0.3235 Steering Value: -0.625527
2942 CTE: 0.3433 Steering Value: -0.536189
2943 CTE: 0.3601 Steering Value: -0.632661
2944 CTE: 0.3601 Steering Value: -0.240691
2945 CTE: 0.373 Steering Value: -0.634218
2946 CTE: 0.3827 Steering Value: -0.486846
2947 CTE: 0.3878 Steering Value: -0.400898
2948 CTE: 0.3878 Steering Value: -0.250897
2949 CTE: 0.3882 Steering Value: -0.2144
2950 CTE: 0.3845 Steering Value: -0.0506552
2951 CTE: 0.3773 Steering Value: 0.0688417
2952 CTE: 0.3773 Steering Value: -0.156157
2953 CTE: 0.3685 Steering Value: 0.222562
2954 CTE: 0.3566 Steering Value: 0.259426
2955 CTE: 0.3445 Steering Value: 0.327138
2956 CTE: 0.3331 Steering Value: 0.245475
2957 CTE: 0.3232 Steering Value: 0.287592
2958 CTE: 0.3232 Steering Value: -0.0217817
2959 CTE: 0.315 Steering Value: 0.264907
2960 CTE: 0.3065 Steering Value: 0.210677
2961 CTE: 0.3 Steering Value: 0.188267
2962 CTE: 0.3 Steering Value: -0.0283986
2963 CTE: 0.2952 Steering Value: 0.116321
2964 CTE: 0.2907 Steering Value: 0.060402
2965 CTE: 0.2875 Steering Value: 0.0572205
2966 CTE: 0.2897 Steering Value: -0.148497
2967 CTE: 0.2897 Steering Value: -0.0699245
2968 CTE: 0.2999 Steering Value: -0.45856
2969 CTE: 0.3103 Steering Value: -0.451205
2970 CTE: 0.3252 Steering Value: -0.596235
2971 CTE: 0.3252 Steering Value: -0.193795
2972 CTE: 0.3374 Steering Value: -0.586314
2973 CTE: 0.3475 Steering Value: -0.479389
2974 CTE: 0.3536 Steering Value: -0.448044
2975 CTE: 0.3536 Steering Value: -0.230186
2976 CTE: 0.356 Steering Value: -0.286455
2977 CTE: 0.3553 Steering Value: -0.132413
2978 CTE: 0.3507 Steering Value: 0.000388221
2979 CTE: 0.3434 Steering Value: 0.115232
2980 CTE: 0.3434 Steering Value: -0.1281
2981 CTE: 0.3352 Steering Value: 0.243772
2982 CTE: 0.3245 Steering Value: 0.160089
2983 CTE: 0.3143 Steering Value: 0.326985
2984 CTE: 0.3044 Steering Value: 0.277413
2985 CTE: 0.3044 Steering Value: -0.0525859
2986 CTE: 0.2959 Steering Value: 0.279131
2987 CTE: 0.2866 Steering Value: 0.216355
2988 CTE: 0.2866 Steering Value: -0.0936446
2989 CTE: 0.2787 Steering Value: 0.249542
2990 CTE: 0.2699 Steering Value: 0.216693
2991 CTE: 0.2631 Steering Value: 0.222176
2992 CTE: 0.2631 Steering Value: -0.0206805
2993 CTE: 0.2583 Steering Value: 0.115965
2994 CTE: 0.2539 Steering Value: 0.0331253
2995 CTE: 0.2509 Steering Value: 0.0538371
2996 CTE: 0.2488 Steering Value: 0.006394
2997 CTE: 0.2478 Steering Value: -0.0275375
2998 CTE: 0.2478 Steering Value: -0.0587865
2999 CTE: 0.2474 Steering Value: -0.0630868
3000 CTE: 0.2471 Steering Value: -0.0731476
3001 CTE: 0.247 Steering Value: -0.0809309
3002 CTE: 0.2469 Steering Value: -0.0832806
3003 CTE: 0.2469 Steering Value: -0.086221
3004 CTE: 0.2465 Steering Value: -0.0740259
3005 CTE: 0.2459 Steering Value: -0.0673446
3006 CTE: 0.2449 Steering Value: -0.0545626
3007 CTE: 0.2449 Steering Value: -0.0858121
3008 CTE: 0.2437 Steering Value: -0.0459118
3009 CTE: 0.2419 Steering Value: -0.0312342
3010 CTE: 0.2399 Steering Value: -0.00675101
3011 CTE: 0.2376 Steering Value: 0.00785579
3012 CTE: 0.2376 Steering Value: -0.0742863
3013 CTE: 0.2354 Steering Value: -0.00398775
3014 CTE: 0.2326 Steering Value: 0.0111541
3015 CTE: 0.2298 Steering Value: -0.0512672
3016 CTE: 0.2537 Steering Value: -0.493759
3017 CTE: 0.2685 Steering Value: -0.49904
3018 CTE: 0.2801 Steering Value: -0.493209
3019 CTE: 0.289 Steering Value: -0.509626
3020 CTE: 0.294 Steering Value: -0.348247
3021 CTE: 0.2947 Steering Value: -0.217663
3022 CTE: 0.2912 Steering Value: -0.0565896
3023 CTE: 0.2912 Steering Value: -0.159528
3024 CTE: 0.2853 Steering Value: 0.0697605
3025 CTE: 0.2765 Steering Value: 0.200339
3026 CTE: 0.2662 Steering Value: 0.261041
3027 CTE: 0.2559 Steering Value: 0.314077
3028 CTE: 0.2559 Steering Value: -0.0292552
3029 CTE: 0.2469 Steering Value: 0.248259
3030 CTE: 0.2369 Steering Value: 0.259689
3031 CTE: 0.2282 Steering Value: 0.324124
3032 CTE: 0.2215 Steering Value: 0.180123
3033 CTE: 0.2215 Steering Value: -0.00598743
3034 CTE: 0.2164 Steering Value: 0.128184
3035 CTE: 0.2115 Steering Value: 0.102384
3036 CTE: 0.208 Steering Value: 0.103988
3037 CTE: 0.208 Steering Value: -0.0306272
3038 CTE: 0.2058 Steering Value: 0.0433254
3039 CTE: 0.2041 Steering Value: -0.021604
3040 CTE: 0.2032 Steering Value: -0.0177004
3041 CTE: 0.2029 Steering Value: -0.0517765
